Año,Alcaldía,Modalidad,Cve. Municipio,Mes,Numero_de_registros
2022,Coyoacán,Otros delitos que atentan contra la libertad personal,9003,Septiembre,8
2022,Coyoacán,Otros delitos que atentan contra la libertad personal,9003,Octubre,13
2022,Coyoacán,Otros delitos que atentan contra la libertad personal,9003,Noviembre,8
2022,Coyoacán,Otros delitos que atentan contra la libertad personal,9003,Diciembre,4
2022,Cuajimalpa de Morelos,Secuestro extorsivo,9004,Enero,1
2022,Cuajimalpa de Morelos,Otros delitos que atentan contra la libertad personal,9004,Enero,4
2022,Cuajimalpa de Morelos,Otros delitos que atentan contra la libertad personal,9004,Febrero,2
2022,Cuajimalpa de Morelos,Otros delitos que atentan contra la libertad personal,9004,Marzo,5
2022,Cuajimalpa de Morelos,Otros delitos que atentan contra la libertad personal,9004,Abril,1
2022,Cuajimalpa de Morelos,Otros delitos que atentan contra la libertad personal,9004,Mayo,7
2022,Cuajimalpa de Morelos,Otros delitos que atentan contra la libertad personal,9004,Junio,4
2022,Cuajimalpa de Morelos,Otros delitos que atentan contra la libertad personal,9004,Julio,4
2022,Cuajimalpa de Morelos,Otros delitos que atentan contra la libertad personal,9004,Agosto,3
2022,Cuajimalpa de Morelos,Otros delitos que atentan contra la libertad personal,9004,Octubre,3
2022,Cuajimalpa de Morelos,Otros delitos que atentan contra la libertad personal,9004,Noviembre,3
2022,Cuauhtémoc,Secuestro exprés,9015,Enero,1
2022,Cuauhtémoc,Otros delitos que atentan contra la libertad personal,9015,Enero,13
2022,Cuauhtémoc,Secuestro exprés,9015,Febrero,1
2022,Cuauhtémoc,Otros delitos que atentan contra la libertad personal,9015,Febrero,10
2022,Cuauhtémoc,Rapto,9015,Marzo,1
2022,Cuauhtémoc,Otros delitos que atentan contra la libertad personal,9015,Marzo,19
2022,Cuauhtémoc,Otros delitos que atentan contra la libertad personal,9015,Abril,26
2022,Cuauhtémoc,Secuestro extorsivo,9015,Mayo,1
2022,Cuauhtémoc,Otros delitos que atentan contra la libertad personal,9015,Mayo,16
2022,Cuauhtémoc,Otros delitos que atentan contra la libertad personal,9015,Junio,21
2022,Cuauhtémoc,Secuestro extorsivo,9015,Julio,1
2022,Cuauhtémoc,Otros delitos que atentan contra la libertad personal,9015,Julio,26
2022,Cuauhtémoc,Otros delitos que atentan contra la libertad personal,9015,Agosto,31
2022,Cuauhtémoc,Secuestro exprés,9015,Septiembre,1
2022,Cuauhtémoc,Tráfico de menores,9015,Septiembre,1
2022,Cuauhtémoc,Otros delitos que atentan contra la libertad personal,9015,Septiembre,9
2022,Cuauhtémoc,Otros delitos que atentan contra la libertad personal,9015,Octubre,19
2022,Cuauhtémoc,Otros delitos que atentan contra la libertad personal,9015,Noviembre,15
2022,Cuauhtémoc,Secuestro extorsivo,9015,Diciembre,1
2022,Cuauhtémoc,Otros delitos que atentan contra la libertad personal,9015,Diciembre,16
2022,Gustavo A. Madero,Secuestro exprés,9005,Enero,1
2022,Gustavo A. Madero,Otros delitos que atentan contra la libertad personal,9005,Enero,16
2022,Gustavo A. Madero,Otros delitos que atentan contra la libertad personal,9005,Febrero,12
2022,Gustavo A. Madero,Otros delitos que atentan contra la libertad personal,9005,Marzo,15
2022,Gustavo A. Madero,Otros delitos que atentan contra la libertad personal,9005,Abril,14
2022,Gustavo A. Madero,Rapto,9005,Mayo,1
2022,Gustavo A. Madero,Otros delitos que atentan contra la libertad personal,9005,Mayo,22
2022,Gustavo A. Madero,Otros delitos que atentan contra la libertad personal,9005,Junio,15
2022,Gustavo A. Madero,Otros delitos que atentan contra la libertad personal,9005,Julio,19
2022,Gustavo A. Madero,Otros delitos que atentan contra la libertad personal,9005,Agosto,11
2022,Gustavo A. Madero,Otros delitos que atentan contra la libertad personal,9005,Septiembre,19
2022,Gustavo A. Madero,Otros delitos que atentan contra la libertad personal,9005,Octubre,17
2022,Gustavo A. Madero,Secuestro extorsivo,9005,Noviembre,1
2022,Gustavo A. Madero,Otros delitos que atentan contra la libertad personal,9005,Noviembre,18
2022,Gustavo A. Madero,Otros delitos que atentan contra la libertad personal,9005,Diciembre,18
2022,Iztacalco,Otros delitos que atentan contra la libertad personal,9006,Enero,3
2022,Iztacalco,Otros delitos que atentan contra la libertad personal,9006,Febrero,4
2022,Iztacalco,Otros delitos que atentan contra la libertad personal,9006,Marzo,10
2022,Iztacalco,Otros delitos que atentan contra la libertad personal,9006,Abril,5
2022,Iztacalco,Otros delitos que atentan contra la libertad personal,9006,Mayo,4
2022,Iztacalco,Otros delitos que atentan contra la libertad personal,9006,Junio,7
2022,Iztacalco,Otros delitos que atentan contra la libertad personal,9006,Julio,5
2022,Iztacalco,Otros delitos que atentan contra la libertad personal,9006,Agosto,4
2022,Iztacalco,Otros delitos que atentan contra la libertad personal,9006,Septiembre,9
2022,Iztacalco,Rapto,9006,Octubre,1
2022,Iztacalco,Otros delitos que atentan contra la libertad personal,9006,Octubre,5
2022,Iztacalco,Otros delitos que atentan contra la libertad personal,9006,Noviembre,5
2022,Iztacalco,Otros delitos que atentan contra la libertad personal,9006,Diciembre,3
2022,Iztapalapa,Secuestro extorsivo,9007,Enero,1
2022,Iztapalapa,Secuestro exprés,9007,Enero,3
2022,Iztapalapa,Otros delitos que atentan contra la libertad personal,9007,Enero,32
2022,Iztapalapa,Otros delitos que atentan contra la libertad personal,9007,Febrero,24
2022,Iztapalapa,Secuestro extorsivo,9007,Marzo,2
2022,Iztapalapa,Secuestro exprés,9007,Marzo,1
2022,Iztapalapa,Otros delitos que atentan contra la libertad personal,9007,Marzo,31
2022,Iztapalapa,Otros delitos que atentan contra la libertad personal,9007,Abril,15
2022,Iztapalapa,Otros delitos que atentan contra la libertad personal,9007,Mayo,26
2022,Iztapalapa,Otros delitos que atentan contra la libertad personal,9007,Junio,22
2022,Iztapalapa,Otros delitos que atentan contra la libertad personal,9007,Julio,29
2022,Iztapalapa,Otros delitos que atentan contra la libertad personal,9007,Agosto,29
2022,Iztapalapa,Otros delitos que atentan contra la libertad personal,9007,Septiembre,26
2022,Iztapalapa,Otros delitos que atentan contra la libertad personal,9007,Octubre,17
2022,Iztapalapa,Otros delitos que atentan contra la libertad personal,9007,Noviembre,17
2022,Iztapalapa,Otros delitos que atentan contra la libertad personal,9007,Diciembre,16
2022,La Magdalena Contreras,Otros delitos que atentan contra la libertad personal,9008,Enero,2
2022,La Magdalena Contreras,Otros delitos que atentan contra la libertad personal,9008,Febrero,1
2022,La Magdalena Contreras,Otros delitos que atentan contra la libertad personal,9008,Marzo,3
2022,La Magdalena Contreras,Otros delitos que atentan contra la libertad personal,9008,Abril,3
2022,La Magdalena Contreras,Otros delitos que atentan contra la libertad personal,9008,Mayo,1
2022,La Magdalena Contreras,Otros delitos que atentan contra la libertad personal,9008,Junio,6
2022,La Magdalena Contreras,Otros delitos que atentan contra la libertad personal,9008,Julio,4
2022,La Magdalena Contreras,Otros delitos que atentan contra la libertad personal,9008,Agosto,5
2022,La Magdalena Contreras,Secuestro exprés,9008,Septiembre,1
2022,La Magdalena Contreras,Otros delitos que atentan contra la libertad personal,9008,Septiembre,6
2022,La Magdalena Contreras,Otros delitos que atentan contra la libertad personal,9008,Octubre,2
2022,La Magdalena Contreras,Otros delitos que atentan contra la libertad personal,9008,Noviembre,4
2022,La Magdalena Contreras,Otros delitos que atentan contra la libertad personal,9008,Diciembre,2
2022,Miguel Hidalgo,Otros delitos que atentan contra la libertad personal,9016,Enero,8
2022,Miguel Hidalgo,Otros delitos que atentan contra la libertad personal,9016,Febrero,6
2022,Miguel Hidalgo,Otros delitos que atentan contra la libertad personal,9016,Marzo,4
2022,Miguel Hidalgo,Otros delitos que atentan contra la libertad personal,9016,Abril,8
2022,Miguel Hidalgo,Otros delitos que atentan contra la libertad personal,9016,Mayo,10
2022,Miguel Hidalgo,Otros delitos que atentan contra la libertad personal,9016,Junio,7
2022,Miguel Hidalgo,Otros delitos que atentan contra la libertad personal,9016,Julio,10
2022,Miguel Hidalgo,Otros delitos que atentan contra la libertad personal,9016,Agosto,6
2022,Miguel Hidalgo,Otros delitos que atentan contra la libertad personal,9016,Septiembre,7
2022,Miguel Hidalgo,Otros delitos que atentan contra la libertad personal,9016,Octubre,1
2022,Miguel Hidalgo,Otros delitos que atentan contra la libertad personal,9016,Noviembre,5
2022,Miguel Hidalgo,Otros delitos que atentan contra la libertad personal,9016,Diciembre,5
2022,Milpa Alta,Otros delitos que atentan contra la libertad personal,9009,Enero,2
2022,Milpa Alta,Otros delitos que atentan contra la libertad personal,9009,Febrero,3
2022,Milpa Alta,Otros delitos que atentan contra la libertad personal,9009,Marzo,2
2022,Milpa Alta,Otros delitos que atentan contra la libertad personal,9009,Mayo,6
2022,Milpa Alta,Otros delitos que atentan contra la libertad personal,9009,Junio,5
2022,Milpa Alta,Otros delitos que atentan contra la libertad personal,9009,Julio,3
2022,Milpa Alta,Otros delitos que atentan contra la libertad personal,9009,Agosto,2
2022,Milpa Alta,Otros delitos que atentan contra la libertad personal,9009,Septiembre,2
2022,Milpa Alta,Rapto,9009,Octubre,1
2022,Milpa Alta,Otros delitos que atentan contra la libertad personal,9009,Octubre,1
2022,Milpa Alta,Otros delitos que atentan contra la libertad personal,9009,Noviembre,4
2022,No Especificado,Otros delitos que atentan contra la libertad personal,9998,Enero,2
2022,No Especificado,Otros delitos que atentan contra la libertad personal,9998,Abril,1
2022,No Especificado,Otros delitos que atentan contra la libertad personal,9998,Agosto,1
2022,No Especificado,Otros delitos que atentan contra la libertad personal,9998,Octubre,1
2022,Tlalpan,Secuestro exprés,9012,Enero,1
2022,Tlalpan,Otros delitos que atentan contra la libertad personal,9012,Enero,11
2022,Tlalpan,Secuestro exprés,9012,Febrero,1
2022,Tlalpan,Otros delitos que atentan contra la libertad personal,9012,Febrero,17
2022,Tlalpan,Otros delitos que atentan contra la libertad personal,9012,Marzo,12
2022,Tlalpan,Otros delitos que atentan contra la libertad personal,9012,Abril,10
2022,Tlalpan,Secuestro extorsivo,9012,Mayo,1
2022,Tlalpan,Otros delitos que atentan contra la libertad personal,9012,Mayo,10
2022,Tlalpan,Otros delitos que atentan contra la libertad personal,9012,Junio,11
2022,Tlalpan,Secuestro extorsivo,9012,Julio,1
2022,Tlalpan,Otros delitos que atentan contra la libertad personal,9012,Julio,4
2022,Tlalpan,Otros delitos que atentan contra la libertad personal,9012,Agosto,11
2022,Tlalpan,Otros delitos que atentan contra la libertad personal,9012,Septiembre,10
2022,Tlalpan,Otros delitos que atentan contra la libertad personal,9012,Octubre,7
2022,Tlalpan,Otros delitos que atentan contra la libertad personal,9012,Noviembre,4
2022,Tlalpan,Otros delitos que atentan contra la libertad personal,9012,Diciembre,13
2022,Tláhuac,Otros delitos que atentan contra la libertad personal,9011,Enero,5
2022,Tláhuac,Otros delitos que atentan contra la libertad personal,9011,Febrero,6
2022,Tláhuac,Otros delitos que atentan contra la libertad personal,9011,Marzo,5
2022,Tláhuac,Otros delitos que atentan contra la libertad personal,9011,Abril,3
2022,Tláhuac,Otros delitos que atentan contra la libertad personal,9011,Mayo,3
2022,Tláhuac,Otros delitos que atentan contra la libertad personal,9011,Junio,6
2022,Tláhuac,Otros delitos que atentan contra la libertad personal,9011,Julio,3
2022,Tláhuac,Otros delitos que atentan contra la libertad personal,9011,Agosto,7
2022,Tláhuac,Rapto,9011,Septiembre,2
2022,Tláhuac,Otros delitos que atentan contra la libertad personal,9011,Septiembre,5
2022,Tláhuac,Otros delitos que atentan contra la libertad personal,9011,Octubre,8
2022,Tláhuac,Otros delitos que atentan contra la libertad personal,9011,Noviembre,4
2022,Tláhuac,Otros delitos que atentan contra la libertad personal,9011,Diciembre,1
2022,Venustiano Carranza,Rapto,9017,Enero,1
2022,Venustiano Carranza,Otros delitos que atentan contra la libertad personal,9017,Enero,9
2022,Venustiano Carranza,Otros delitos que atentan contra la libertad personal,9017,Febrero,3
2022,Venustiano Carranza,Otros delitos que atentan contra la libertad personal,9017,Marzo,8
2022,Venustiano Carranza,Otros delitos que atentan contra la libertad personal,9017,Abril,11
2022,Venustiano Carranza,Otros delitos que atentan contra la libertad personal,9017,Mayo,11
2022,Venustiano Carranza,Otros delitos que atentan contra la libertad personal,9017,Junio,7
2022,Venustiano Carranza,Otros delitos que atentan contra la libertad personal,9017,Julio,9
2022,Venustiano Carranza,Otros delitos que atentan contra la libertad personal,9017,Agosto,4
2022,Venustiano Carranza,Otros delitos que atentan contra la libertad personal,9017,Septiembre,8
2022,Venustiano Carranza,Otros delitos que atentan contra la libertad personal,9017,Octubre,8
2022,Venustiano Carranza,Otros delitos que atentan contra la libertad personal,9017,Noviembre,6
